EXTRACTOR|MEASURE|MODEL|FILTER|ROC_AUC|AUC_PR|Max. f1
EfficientNetB0_Block4|per frame (max)|SpatialBin/SVG/simple_0.20|(0, 2, 2)|0.40320505|0.36087114|0.62551440
EfficientNetB0_Block4|per frame (max)|SpatialBin/SVG/0.20|(1, 0, 0)|0.61071470|0.62043485|0.64031621
EfficientNetB0_Block4|per frame (max)|SpatialBin/SVG/simple_0.50|(1, 0, 0)|0.46356299|0.39842566|0.65040650
EfficientNetB0_Block4|per frame (max)|SVG|(1, 0, 0)|0.67235934|0.56475923|0.67692308
EfficientNetB0_Block4|per frame (max)|BalancedDistributionSVG/500/7/0.30|(1, 0, 0)|0.66627676|0.55704983|0.67289720
EfficientNetB0_Block4|per frame (max)|SpatialBin/SVG/0.50|(1, 0, 0)|0.61796701|0.56381524|0.65020576
EfficientNetB0_Block4|per frame (max)|SpatialBin/SVG/simple_0.20|(1, 0, 0)|0.41642297|0.37069352|0.61940299
EfficientNetB0_Block4|per frame (max)|SpatialBin/SVG/0.20|(2, 0, 0)|0.60662066|0.61922616|0.63601533
EfficientNetB0_Block4|per frame (max)|SpatialBin/SVG/simple_0.50|(2, 0, 0)|0.45923500|0.39240362|0.64489796
EfficientNetB0_Block4|per frame (max)|SVG|(2, 0, 0)|0.63071704|0.54542370|0.66346154
EfficientNetB0_Block4|per frame (max)|BalancedDistributionSVG/500/7/0.30|(2, 0, 0)|0.62662300|0.53517586|0.66346154
EfficientNetB0_Block4|per frame (max)|SpatialBin/SVG/0.50|(2, 0, 0)|0.61469178|0.61514262|0.63934426
EfficientNetB0_Block4|per frame (max)|SpatialBin/SVG/simple_0.20|(2, 0, 0)|0.38378758|0.36004130|0.62040816
EfficientNetB0_Block4|per frame (sum)|SpatialBin/SVG/0.20|None|0.66522400|0.66575880|0.65863454
EfficientNetB0_Block4|per frame (sum)|SpatialBin/SVG/simple_0.50|None|0.58158849|0.49642199|0.62406015
EfficientNetB0_Block4|per frame (sum)|SVG|None|0.57854720|0.51714528|0.63492063
EfficientNetB0_Block4|per frame (sum)|BalancedDistributionSVG/500/7/0.30|None|0.47104925|0.40479966|0.61710037
EfficientNetB0_Block4|per frame (sum)|SpatialBin/SVG/0.50|None|0.66615978|0.66715998|0.65338645
EfficientNetB0_Block4|per frame (sum)|SpatialBin/SVG/simple_0.20|None|0.56111826|0.45321405|0.63111111
EfficientNetB0_Block4|per frame (sum)|SpatialBin/SVG/0.20|(1, 1, 1)|0.68288689|0.69708672|0.65587045
EfficientNetB0_Block4|per frame (sum)|SpatialBin/SVG/simple_0.50|(1, 1, 1)|0.55983156|0.46925052|0.61710037
EfficientNetB0_Block4|per frame (sum)|SVG|(1, 1, 1)|0.59059539|0.50852009|0.64092664
EfficientNetB0_Block4|per frame (sum)|BalancedDistributionSVG/500/7/0.30|(1, 1, 1)|0.49327407|0.41161011|0.61886792
EfficientNetB0_Block4|per frame (sum)|SpatialBin/SVG/0.50|(1, 1, 1)|0.69072406|0.70175103|0.65573770
EfficientNetB0_Block4|per frame (sum)|SpatialBin/SVG/simple_0.20|(1, 1, 1)|0.52976956|0.43328967|0.63291139
EfficientNetB0_Block4|per frame (sum)|SpatialBin/SVG/0.20|(2, 2, 2)|0.67797403|0.69611479|0.65853659
EfficientNetB0_Block4|per frame (sum)|SpatialBin/SVG/simple_0.50|(2, 2, 2)|0.53047140|0.44052868|0.61710037
EfficientNetB0_Block4|per frame (sum)|SVG|(2, 2, 2)|0.57152883|0.49627159|0.63529412
EfficientNetB0_Block4|per frame (sum)|BalancedDistributionSVG/500/7/0.30|(2, 2, 2)|0.48929699|0.40768123|0.62790698
EfficientNetB0_Block4|per frame (sum)|SpatialBin/SVG/0.50|(2, 2, 2)|0.68569423|0.70226461|0.66122449
EfficientNetB0_Block4|per frame (sum)|SpatialBin/SVG/simple_0.20|(2, 2, 2)|0.49315709|0.41622623|0.62809917
EfficientNetB0_Block4|per frame (sum)|SpatialBin/SVG/0.20|(0, 1, 1)|0.66522400|0.66575880|0.65863454
EfficientNetB0_Block4|per frame (sum)|SpatialBin/SVG/simple_0.50|(0, 1, 1)|0.58158849|0.49642199|0.62406015
EfficientNetB0_Block4|per frame (sum)|SVG|(0, 1, 1)|0.57854720|0.51714528|0.63492063
EfficientNetB0_Block4|per frame (sum)|BalancedDistributionSVG/500/7/0.30|(0, 1, 1)|0.47104925|0.40479966|0.61710037
EfficientNetB0_Block4|per frame (sum)|SpatialBin/SVG/0.50|(0, 1, 1)|0.66615978|0.66715998|0.65338645
EfficientNetB0_Block4|per frame (sum)|SpatialBin/SVG/simple_0.20|(0, 1, 1)|0.56111826|0.45321405|0.63111111
EfficientNetB0_Block4|per frame (sum)|SpatialBin/SVG/0.20|(0, 2, 2)|0.66522400|0.66575880|0.65863454
EfficientNetB0_Block4|per frame (sum)|SpatialBin/SVG/simple_0.50|(0, 2, 2)|0.58158849|0.49642199|0.62406015
EfficientNetB0_Block4|per frame (sum)|SVG|(0, 2, 2)|0.57854720|0.51714528|0.63492063
EfficientNetB0_Block4|per frame (sum)|BalancedDistributionSVG/500/7/0.30|(0, 2, 2)|0.47104925|0.40479966|0.61710037
EfficientNetB0_Block4|per frame (sum)|SpatialBin/SVG/0.50|(0, 2, 2)|0.66615978|0.66715998|0.65338645
EfficientNetB0_Block4|per frame (sum)|SpatialBin/SVG/simple_0.20|(0, 2, 2)|0.56111826|0.45321405|0.63111111
EfficientNetB0_Block4|per frame (sum)|SpatialBin/SVG/0.20|(1, 0, 0)|0.68288689|0.69708672|0.65587045
EfficientNetB0_Block4|per frame (sum)|SpatialBin/SVG/simple_0.50|(1, 0, 0)|0.55983156|0.46925052|0.61710037
EfficientNetB0_Block4|per frame (sum)|SVG|(1, 0, 0)|0.59059539|0.50852009|0.64092664
EfficientNetB0_Block4|per frame (sum)|BalancedDistributionSVG/500/7/0.30|(1, 0, 0)|0.49327407|0.41161011|0.61886792
EfficientNetB0_Block4|per frame (sum)|SpatialBin/SVG/0.50|(1, 0, 0)|0.69072406|0.70175103|0.65573770
EfficientNetB0_Block4|per frame (sum)|SpatialBin/SVG/simple_0.20|(1, 0, 0)|0.52976956|0.43328967|0.63291139
EfficientNetB0_Block4|per frame (sum)|SpatialBin/SVG/0.20|(2, 0, 0)|0.67797403|0.69611479|0.65853659
EfficientNetB0_Block4|per frame (sum)|SpatialBin/SVG/simple_0.50|(2, 0, 0)|0.53047140|0.44052868|0.61710037
EfficientNetB0_Block4|per frame (sum)|SVG|(2, 0, 0)|0.57152883|0.49627159|0.63529412
EfficientNetB0_Block4|per frame (sum)|BalancedDistributionSVG/500/7/0.30|(2, 0, 0)|0.48929699|0.40768123|0.62790698
EfficientNetB0_Block4|per frame (sum)|SpatialBin/SVG/0.50|(2, 0, 0)|0.68569423|0.70226461|0.66122449
EfficientNetB0_Block4|per frame (sum)|SpatialBin/SVG/simple_0.20|(2, 0, 0)|0.49315709|0.41622623|0.62809917
EfficientNetB3_Block3|per patch|SpatialBin/SVG/0.20|None|0.58432349|0.05867607|0.10980998
EfficientNetB3_Block3|per patch|BalancedDistributionSVG/500/4/0.30|None|0.63947084|0.07927490|0.15229119
EfficientNetB3_Block3|per patch|SpatialBin/SVG/simple_0.50|None|0.55194190|0.05456356|0.10016115
EfficientNetB3_Block3|per patch|SVG|None|0.63177311|0.07639721|0.14216370
EfficientNetB3_Block3|per patch|SpatialBin/SVG/0.50|None|0.58619836|0.05909751|0.11046181
EfficientNetB3_Block3|per patch|SpatialBin/SVG/simple_0.20|None|0.54371824|0.05320970|0.09783442
EfficientNetB3_Block3|per patch|SpatialBin/SVG/0.20|(1, 1, 1)|0.57902610|0.05860165|0.10772394
EfficientNetB3_Block3|per patch|BalancedDistributionSVG/500/4/0.30|(1, 1, 1)|0.65225220|0.07735709|0.13864100
EfficientNetB3_Block3|per patch|SpatialBin/SVG/simple_0.50|(1, 1, 1)|0.55834426|0.05833694|0.09956411
EfficientNetB3_Block3|per patch|SVG|(1, 1, 1)|0.61901493|0.07158102|0.13036127
EfficientNetB3_Block3|per patch|SpatialBin/SVG/0.50|(1, 1, 1)|0.58048091|0.05890548|0.10823453
EfficientNetB3_Block3|per patch|SpatialBin/SVG/simple_0.20|(1, 1, 1)|0.54668311|0.05472847|0.09765531
EfficientNetB3_Block3|per patch|SpatialBin/SVG/0.20|(2, 2, 2)|0.57306899|0.05834158|0.10528102
EfficientNetB3_Block3|per patch|BalancedDistributionSVG/500/4/0.30|(2, 2, 2)|0.61670523|0.07358623|0.13695262
EfficientNetB3_Block3|per patch|SpatialBin/SVG/simple_0.50|(2, 2, 2)|0.55330131|0.05672764|0.09838351
EfficientNetB3_Block3|per patch|SVG|(2, 2, 2)|0.58805500|0.06710487|0.12692108
EfficientNetB3_Block3|per patch|SpatialBin/SVG/0.50|(2, 2, 2)|0.57421466|0.05873696|0.10574400
EfficientNetB3_Block3|per patch|SpatialBin/SVG/simple_0.20|(2, 2, 2)|0.53671372|0.05146358|0.09659400
EfficientNetB3_Block3|per patch|SpatialBin/SVG/0.20|(0, 1, 1)|0.57986535|0.05871482|0.10786884
EfficientNetB3_Block3|per patch|BalancedDistributionSVG/500/4/0.30|(0, 1, 1)|0.65555391|0.07824315|0.14129759
EfficientNetB3_Block3|per patch|SpatialBin/SVG/simple_0.50|(0, 1, 1)|0.55187955|0.05442841|0.09882084
EfficientNetB3_Block3|per patch|SVG|(0, 1, 1)|0.62182256|0.07219447|0.13143728
EfficientNetB3_Block3|per patch|SpatialBin/SVG/0.50|(0, 1, 1)|0.58151203|0.05903675|0.10836631
EfficientNetB3_Block3|per patch|SpatialBin/SVG/simple_0.20|(0, 1, 1)|0.54371224|0.05309174|0.09710646
EfficientNetB3_Block3|per patch|SpatialBin/SVG/0.20|(0, 2, 2)|0.57419206|0.05837626|0.10540503
EfficientNetB3_Block3|per patch|BalancedDistributionSVG/500/4/0.30|(0, 2, 2)|0.62333569|0.07502020|0.13813164
EfficientNetB3_Block3|per patch|SpatialBin/SVG/simple_0.50|(0, 2, 2)|0.55198076|0.05421088|0.09869395
EfficientNetB3_Block3|per patch|SVG|(0, 2, 2)|0.59245871|0.06803320|0.12794300
EfficientNetB3_Block3|per patch|SpatialBin/SVG/0.50|(0, 2, 2)|0.57562117|0.05880749|0.10581969
EfficientNetB3_Block3|per patch|SpatialBin/SVG/simple_0.20|(0, 2, 2)|0.54510415|0.05318412|0.09753142
EfficientNetB3_Block3|per patch|SpatialBin/SVG/0.20|(1, 0, 0)|0.58359293|0.05852544|0.10975305
EfficientNetB3_Block3|per patch|BalancedDistributionSVG/500/4/0.30|(1, 0, 0)|0.64866689|0.07932653|0.15309559
EfficientNetB3_Block3|per patch|SpatialBin/SVG/simple_0.50|(1, 0, 0)|0.55772992|0.05824338|0.10085303
EfficientNetB3_Block3|per patch|SVG|(1, 0, 0)|0.64103152|0.07644462|0.14360119
EfficientNetB3_Block3|per patch|SpatialBin/SVG/0.50|(1, 0, 0)|0.58539382|0.05894359|0.11067931
EfficientNetB3_Block3|per patch|SpatialBin/SVG/simple_0.20|(1, 0, 0)|0.54878592|0.05556737|0.09910462
EfficientNetB3_Block3|per patch|SpatialBin/SVG/0.20|(2, 0, 0)|0.58238730|0.05846491|0.10968575
EfficientNetB3_Block3|per patch|BalancedDistributionSVG/500/4/0.30|(2, 0, 0)|0.64660554|0.07807019|0.14823354
EfficientNetB3_Block3|per patch|SpatialBin/SVG/simple_0.50|(2, 0, 0)|0.55327706|0.05663142|0.09959683
EfficientNetB3_Block3|per patch|SVG|(2, 0, 0)|0.63783531|0.07525976|0.13998238
EfficientNetB3_Block3|per patch|SpatialBin/SVG/0.50|(2, 0, 0)|0.58390211|0.05885419|0.11056462
EfficientNetB3_Block3|per patch|SpatialBin/SVG/simple_0.20|(2, 0, 0)|0.54076685|0.05306613|0.09769815
EfficientNetB3_Block3|per frame (max)|SpatialBin/SVG/0.20|None|0.49853784|0.42450531|0.61710037
EfficientNetB3_Block3|per frame (max)|BalancedDistributionSVG/500/4/0.30|None|0.47537724|0.42251770|0.62878788
EfficientNetB3_Block3|per frame (max)|SpatialBin/SVG/simple_0.50|None|0.51351035|0.43761148|0.61886792
EfficientNetB3_Block3|per frame (max)|SVG|None|0.47830156|0.42529852|0.62878788
EfficientNetB3_Block3|per frame (max)|SpatialBin/SVG/0.50|None|0.47046438|0.41765837|0.61710037
EfficientNetB3_Block3|per frame (max)|SpatialBin/SVG/simple_0.20|None|0.50157913|0.44966020|0.61710037
EfficientNetB3_Block3|per frame (max)|SpatialBin/SVG/0.20|(1, 1, 1)|0.51444613|0.43777242|0.61710037
EfficientNetB3_Block3|per frame (max)|BalancedDistributionSVG/500/4/0.30|(1, 1, 1)|0.45794830|0.39670115|0.62878788
EfficientNetB3_Block3|per frame (max)|SpatialBin/SVG/simple_0.50|(1, 1, 1)|0.56111826|0.48719305|0.62100457
EfficientNetB3_Block3|per frame (max)|SVG|(1, 1, 1)|0.45829922|0.39692426|0.62878788
EfficientNetB3_Block3|per frame (max)|SpatialBin/SVG/0.50|(1, 1, 1)|0.48695754|0.43338891|0.61710037
EfficientNetB3_Block3|per frame (max)|SpatialBin/SVG/simple_0.20|(1, 1, 1)|0.54836823|0.48019543|0.61710037
EfficientNetB3_Block3|per frame (max)|SpatialBin/SVG/0.20|(2, 2, 2)|0.54731548|0.48957581|0.61710037
EfficientNetB3_Block3|per frame (max)|BalancedDistributionSVG/500/4/0.30|(2, 2, 2)|0.44964323|0.39964845|0.62641509
EfficientNetB3_Block3|per frame (max)|SpatialBin/SVG/simple_0.50|(2, 2, 2)|0.57164581|0.48285943|0.61710037
EfficientNetB3_Block3|per frame (max)|SVG|(2, 2, 2)|0.44730378|0.39792433|0.62641509
EfficientNetB3_Block3|per frame (max)|SpatialBin/SVG/0.50|(2, 2, 2)|0.54778337|0.50016303|0.61710037
EfficientNetB3_Block3|per frame (max)|SpatialBin/SVG/simple_0.20|(2, 2, 2)|0.54170078|0.47638713|0.61710037
EfficientNetB3_Block3|per frame (max)|SpatialBin/SVG/0.20|(0, 1, 1)|0.51128787|0.43473504|0.61710037
EfficientNetB3_Block3|per frame (max)|BalancedDistributionSVG/500/4/0.30|(0, 1, 1)|0.47046438|0.40684861|0.63117871
EfficientNetB3_Block3|per frame (max)|SpatialBin/SVG/simple_0.50|(0, 1, 1)|0.51210668|0.43627925|0.61710037
EfficientNetB3_Block3|per frame (max)|SVG|(0, 1, 1)|0.47128319|0.40777045|0.63117871
EfficientNetB3_Block3|per frame (max)|SpatialBin/SVG/0.50|(0, 1, 1)|0.49070067|0.43009264|0.61710037
EfficientNetB3_Block3|per frame (max)|SpatialBin/SVG/simple_0.20|(0, 1, 1)|0.51935899|0.45931961|0.61710037
EfficientNetB3_Block3|per frame (max)|SpatialBin/SVG/0.20|(0, 2, 2)|0.53526728|0.45956030|0.61710037
EfficientNetB3_Block3|per frame (max)|BalancedDistributionSVG/500/4/0.30|(0, 2, 2)|0.47023044|0.40790623|0.63117871
EfficientNetB3_Block3|per frame (max)|SpatialBin/SVG/simple_0.50|(0, 2, 2)|0.52836589|0.43986127|0.61940299
EfficientNetB3_Block3|per frame (max)|SVG|(0, 2, 2)|0.46835887|0.40546718|0.63117871
EfficientNetB3_Block3|per frame (max)|SpatialBin/SVG/0.50|(0, 2, 2)|0.53339572|0.47336904|0.61710037
EfficientNetB3_Block3|per frame (max)|SpatialBin/SVG/simple_0.20|(0, 2, 2)|0.54134987|0.47653715|0.61710037
EfficientNetB3_Block3|per frame (max)|SpatialBin/SVG/0.20|(1, 0, 0)|0.49935665|0.42568394|0.61710037
EfficientNetB3_Block3|per frame (max)|BalancedDistributionSVG/500/4/0.30|(1, 0, 0)|0.46215932|0.40026507|0.62878788
EfficientNetB3_Block3|per frame (max)|SpatialBin/SVG/simple_0.50|(1, 0, 0)|0.56766873|0.50177410|0.61710037
EfficientNetB3_Block3|per frame (max)|SVG|(1, 0, 0)|0.46379694|0.40117447|0.62878788
EfficientNetB3_Block3|per frame (max)|SpatialBin/SVG/0.50|(1, 0, 0)|0.46859282|0.41655578|0.61710037
EfficientNetB3_Block3|per frame (max)|SpatialBin/SVG/simple_0.20|(1, 0, 0)|0.53795766|0.47274161|0.61710037
EfficientNetB3_Block3|per frame (max)|SpatialBin/SVG/0.20|(2, 0, 0)|0.48695754|0.41859180|0.61710037
EfficientNetB3_Block3|per frame (max)|BalancedDistributionSVG/500/4/0.30|(2, 0, 0)|0.45490701|0.39936162|0.62641509
EfficientNetB3_Block3|per frame (max)|SpatialBin/SVG/simple_0.50|(2, 0, 0)|0.57047608|0.52325233|0.61710037
EfficientNetB3_Block3|per frame (max)|SVG|(2, 0, 0)|0.45748041|0.40202175|0.62641509
EfficientNetB3_Block3|per frame (max)|SpatialBin/SVG/0.50|(2, 0, 0)|0.46625336|0.41946503|0.61710037
EfficientNetB3_Block3|per frame (max)|SpatialBin/SVG/simple_0.20|(2, 0, 0)|0.52707919|0.46080503|0.61710037
EfficientNetB3_Block3|per frame (sum)|SpatialBin/SVG/0.20|None|0.49877179|0.42242187|0.61710037
EfficientNetB3_Block3|per frame (sum)|BalancedDistributionSVG/500/4/0.30|None|0.66908410|0.64024895|0.67811159
EfficientNetB3_Block3|per frame (sum)|SpatialBin/SVG/simple_0.50|None|0.45081296|0.39705915|0.61710037
EfficientNetB3_Block3|per frame (sum)|SVG|None|0.65726986|0.63226992|0.67532468
EfficientNetB3_Block3|per frame (sum)|SpatialBin/SVG/0.50|None|0.49222131|0.41861397|0.61710037
EfficientNetB3_Block3|per frame (sum)|SpatialBin/SVG/simple_0.20|None|0.47748275|0.42842975|0.61710037
EfficientNetB3_Block3|per frame (sum)|SpatialBin/SVG/0.20|(1, 1, 1)|0.49444379|0.42261012|0.61710037
EfficientNetB3_Block3|per frame (sum)|BalancedDistributionSVG/500/4/0.30|(1, 1, 1)|0.67446485|0.63111089|0.69527897
EfficientNetB3_Block3|per frame (sum)|SpatialBin/SVG/simple_0.50|(1, 1, 1)|0.49397590|0.43680436|0.61710037
EfficientNetB3_Block3|per frame (sum)|SVG|(1, 1, 1)|0.66545795|0.62609392|0.69264069
EfficientNetB3_Block3|per frame (sum)|SpatialBin/SVG/0.50|(1, 1, 1)|0.48789332|0.41846106|0.61710037
EfficientNetB3_Block3|per frame (sum)|SpatialBin/SVG/simple_0.20|(1, 1, 1)|0.48438414|0.43945720|0.61710037
EfficientNetB3_Block3|per frame (sum)|SpatialBin/SVG/0.20|(2, 2, 2)|0.48040707|0.41888650|0.61710037
EfficientNetB3_Block3|per frame (sum)|BalancedDistributionSVG/500/4/0.30|(2, 2, 2)|0.66112996|0.61996276|0.68333333
EfficientNetB3_Block3|per frame (sum)|SpatialBin/SVG/simple_0.50|(2, 2, 2)|0.50801263|0.44771134|0.61710037
EfficientNetB3_Block3|per frame (sum)|SVG|(2, 2, 2)|0.65305884|0.61543913|0.67510549
EfficientNetB3_Block3|per frame (sum)|SpatialBin/SVG/0.50|(2, 2, 2)|0.47444146|0.41564467|0.61710037
EfficientNetB3_Block3|per frame (sum)|SpatialBin/SVG/simple_0.20|(2, 2, 2)|0.46344602|0.42724546|0.61710037
EfficientNetB3_Block3|per frame (sum)|SpatialBin/SVG/0.20|(0, 1, 1)|0.49877179|0.42242187|0.61710037
EfficientNetB3_Block3|per frame (sum)|BalancedDistributionSVG/500/4/0.30|(0, 1, 1)|0.66908410|0.64024895|0.67811159
EfficientNetB3_Block3|per frame (sum)|SpatialBin/SVG/simple_0.50|(0, 1, 1)|0.45081296|0.39705915|0.61710037
EfficientNetB3_Block3|per frame (sum)|SVG|(0, 1, 1)|0.65726986|0.63226992|0.67532468
EfficientNetB3_Block3|per frame (sum)|SpatialBin/SVG/0.50|(0, 1, 1)|0.49222131|0.41861397|0.61710037
EfficientNetB3_Block3|per frame (sum)|SpatialBin/SVG/simple_0.20|(0, 1, 1)|0.47748275|0.42842975|0.61710037
EfficientNetB3_Block3|per frame (sum)|SpatialBin/SVG/0.20|(0, 2, 2)|0.49877179|0.42242187|0.61710037
EfficientNetB3_Block3|per frame (sum)|BalancedDistributionSVG/500/4/0.30|(0, 2, 2)|0.66908410|0.64024895|0.67811159
EfficientNetB3_Block3|per frame (sum)|SpatialBin/SVG/simple_0.50|(0, 2, 2)|0.45081296|0.39705915|0.61710037
EfficientNetB3_Block3|per frame (sum)|SVG|(0, 2, 2)|0.65726986|0.63226992|0.67532468
EfficientNetB3_Block3|per frame (sum)|SpatialBin/SVG/0.50|(0, 2, 2)|0.49222131|0.41861397|0.61710037
EfficientNetB3_Block3|per frame (sum)|SpatialBin/SVG/simple_0.20|(0, 2, 2)|0.47748275|0.42842975|0.61710037
EfficientNetB3_Block3|per frame (sum)|SpatialBin/SVG/0.20|(1, 0, 0)|0.49444379|0.42261012|0.61710037
EfficientNetB3_Block3|per frame (sum)|BalancedDistributionSVG/500/4/0.30|(1, 0, 0)|0.67446485|0.63111089|0.69527897
EfficientNetB3_Block3|per frame (sum)|SpatialBin/SVG/simple_0.50|(1, 0, 0)|0.49397590|0.43680436|0.61710037
EfficientNetB3_Block3|per frame (sum)|SVG|(1, 0, 0)|0.66545795|0.62609392|0.69264069
EfficientNetB3_Block3|per frame (sum)|SpatialBin/SVG/0.50|(1, 0, 0)|0.48789332|0.41846106|0.61710037
EfficientNetB3_Block3|per frame (sum)|SpatialBin/SVG/simple_0.20|(1, 0, 0)|0.48438414|0.43945720|0.61710037
EfficientNetB3_Block3|per frame (sum)|SpatialBin/SVG/0.20|(2, 0, 0)|0.48040707|0.41888650|0.61710037
EfficientNetB3_Block3|per frame (sum)|BalancedDistributionSVG/500/4/0.30|(2, 0, 0)|0.66112996|0.61996276|0.68333333
EfficientNetB3_Block3|per frame (sum)|SpatialBin/SVG/simple_0.50|(2, 0, 0)|0.50801263|0.44771134|0.61710037
EfficientNetB3_Block3|per frame (sum)|SVG|(2, 0, 0)|0.65305884|0.61543913|0.67510549
EfficientNetB3_Block3|per frame (sum)|SpatialBin/SVG/0.50|(2, 0, 0)|0.47444146|0.41564467|0.61710037
EfficientNetB3_Block3|per frame (sum)|SpatialBin/SVG/simple_0.20|(2, 0, 0)|0.46344602|0.42724546|0.61710037
EfficientNetB6|per patch|SpatialBin/SVG/0.20|None|0.57404304|0.06869695|0.14573460
EfficientNetB6|per patch|SpatialBin/SVG/simple_0.50|None|0.58927698|0.06949493|0.15168967
EfficientNetB6|per patch|SVG|None|0.58654121|0.08318312|0.18517548
EfficientNetB6|per patch|SpatialBin/SVG/0.50|None|0.57355059|0.06816024|0.14445400
EfficientNetB6|per patch|SpatialBin/SVG/simple_0.20|None|0.59207383|0.07040142|0.15553501
EfficientNetB6|per patch|BalancedDistributionSVG/500/45/0.30|None|0.57861811|0.07601431|0.14230322
EfficientNetB6|per patch|SpatialBin/SVG/0.20|(1, 1, 1)|0.59860896|0.07473189|0.12621150
EfficientNetB6|per patch|SpatialBin/SVG/simple_0.50|(1, 1, 1)|0.62450453|0.07516197|0.13855244
EfficientNetB6|per patch|SVG|(1, 1, 1)|0.61609007|0.10360977|0.18188264
EfficientNetB6|per patch|SpatialBin/SVG/0.50|(1, 1, 1)|0.59864885|0.07352661|0.12536935
EfficientNetB6|per patch|SpatialBin/SVG/simple_0.20|(1, 1, 1)|0.62610807|0.07452665|0.13687839
EfficientNetB6|per patch|BalancedDistributionSVG/500/45/0.30|(1, 1, 1)|0.60031480|0.09478083|0.15715309
EfficientNetB6|per patch|SpatialBin/SVG/0.20|(2, 2, 2)|0.60936357|0.09462451|0.14547964
EfficientNetB6|per patch|SpatialBin/SVG/simple_0.50|(2, 2, 2)|0.62857514|0.07589059|0.14652015
EfficientNetB6|per patch|SVG|(2, 2, 2)|0.62461238|0.12671792|0.21583851
EfficientNetB6|per patch|SpatialBin/SVG/0.50|(2, 2, 2)|0.60988732|0.09306479|0.14476190
EfficientNetB6|per patch|SpatialBin/SVG/simple_0.20|(2, 2, 2)|0.63076947|0.08023467|0.15167394
EfficientNetB6|per patch|BalancedDistributionSVG/500/45/0.30|(2, 2, 2)|0.60647909|0.11964861|0.19287671
EfficientNetB6|per patch|SpatialBin/SVG/0.20|(0, 1, 1)|0.57693786|0.07107248|0.16079418
EfficientNetB6|per patch|SpatialBin/SVG/simple_0.50|(0, 1, 1)|0.59346587|0.07034628|0.16425909
EfficientNetB6|per patch|SVG|(0, 1, 1)|0.58622483|0.08423210|0.19847890
EfficientNetB6|per patch|SpatialBin/SVG/0.50|(0, 1, 1)|0.57626749|0.07022635|0.16003435
EfficientNetB6|per patch|SpatialBin/SVG/simple_0.20|(0, 1, 1)|0.59647982|0.07166390|0.16757785
EfficientNetB6|per patch|BalancedDistributionSVG/500/45/0.30|(0, 1, 1)|0.58161237|0.08129778|0.16242538
EfficientNetB6|per patch|SpatialBin/SVG/0.20|(0, 2, 2)|0.56326767|0.07461375|0.19469457
EfficientNetB6|per patch|SpatialBin/SVG/simple_0.50|(0, 2, 2)|0.58362128|0.06981038|0.19078434
EfficientNetB6|per patch|SVG|(0, 2, 2)|0.56929097|0.08305481|0.20031149
EfficientNetB6|per patch|SpatialBin/SVG/0.50|(0, 2, 2)|0.56220147|0.07350729|0.19458935
EfficientNetB6|per patch|SpatialBin/SVG/simple_0.20|(0, 2, 2)|0.58805786|0.07196112|0.19314571
EfficientNetB6|per patch|BalancedDistributionSVG/500/45/0.30|(0, 2, 2)|0.56874371|0.08661101|0.19805353
EfficientNetB6|per patch|SpatialBin/SVG/0.20|(1, 0, 0)|0.58088312|0.06810708|0.11261209
EfficientNetB6|per patch|SpatialBin/SVG/simple_0.50|(1, 0, 0)|0.60920904|0.07301615|0.12710466
EfficientNetB6|per patch|SVG|(1, 0, 0)|0.59954379|0.09480642|0.16042289
EfficientNetB6|per patch|SpatialBin/SVG/0.50|(1, 0, 0)|0.58081494|0.06707346|0.11271905
EfficientNetB6|per patch|SpatialBin/SVG/simple_0.20|(1, 0, 0)|0.60945819|0.07002678|0.12446945
EfficientNetB6|per patch|BalancedDistributionSVG/500/45/0.30|(1, 0, 0)|0.58526404|0.08673140|0.15097160
EfficientNetB6|per patch|SpatialBin/SVG/0.20|(2, 0, 0)|0.56823548|0.06707383|0.10846405
EfficientNetB6|per patch|SpatialBin/SVG/simple_0.50|(2, 0, 0)|0.59438573|0.07000182|0.12769752
EfficientNetB6|per patch|SVG|(2, 0, 0)|0.59202451|0.10013080|0.15520728
EfficientNetB6|per patch|SpatialBin/SVG/0.50|(2, 0, 0)|0.56817833|0.06571065|0.10831700
EfficientNetB6|per patch|SpatialBin/SVG/simple_0.20|(2, 0, 0)|0.59320443|0.06700687|0.12324930
EfficientNetB6|per patch|BalancedDistributionSVG/500/45/0.30|(2, 0, 0)|0.57831638|0.09115874|0.13856146
EfficientNetB6|per frame (max)|SpatialBin/SVG/0.20|None|0.49058369|0.44238163|0.63453815
EfficientNetB6|per frame (max)|SpatialBin/SVG/simple_0.50|None|0.43104457|0.39298279|0.61710037
EfficientNetB6|per frame (max)|SVG|None|0.51631770|0.52388102|0.61940299
EfficientNetB6|per frame (max)|SpatialBin/SVG/0.50|None|0.48005615|0.43525582|0.63200000
EfficientNetB6|per frame (max)|SpatialBin/SVG/simple_0.20|None|0.39057200|0.36734209|0.61710037
EfficientNetB6|per frame (max)|BalancedDistributionSVG/500/45/0.30|None|0.51678559|0.54210364|0.62172285
